Subfind_ID	t-t_merg	q	Type	mass
2878	0.10446363999999875	0.10125647	Descendant	0.0
6334	0.10446363999999875	0.25367612	Descendant	0.0
6335	0.10446363999999875	0.5139543	Descendant	0.0
6690	0.10446363999999875	0.21855128	Descendant	0.0
8317	0.10446363999999875	0.2324089	Descendant	0.0
9834	0.10446363999999875	0.15132529	Descendant	0.0
10053	0.10446363999999875	0.86982906	Descendant	0.0
10849	0.10446363999999875	0.25961024	Descendant	0.0
11206	0.10446363999999875	0.30640554	Descendant	77565.1
13035	0.10446363999999875	0.5119674	Descendant	328488.72
13141	0.10446363999999875	0.20558754	Descendant	0.0
15760	0.10446363999999875	0.13110752	Descendant	0.0
16042	0.10446363999999875	0.12977917	Descendant	92094.64
16177	0.10446363999999875	0.2051207	Descendant	78367.27
17164	0.10446363999999875	0.21289493	Descendant	211127.75
18077	0.10446363999999875	0.14603616	Descendant	0.0
18496	0.10446363999999875	0.7439799	Descendant	0.0
19744	0.10446363999999875	0.34395814	Descendant	106540.19
21438	0.10446363999999875	0.121951886	Descendant	0.0
22275	0.10446363999999875	0.18845071	Descendant	0.0
24450	0.10446363999999875	0.19062717	Descendant	52308.43
24759	0.10446363999999875	0.1826363	Descendant	0.0
24841	0.10446363999999875	0.105632976	Descendant	0.0
26240	0.10446363999999875	0.21496466	Descendant	0.0
27446	0.10446363999999875	0.3049769	Descendant	0.0
28681	0.10446363999999875	0.65438193	Descendant	0.0
29298	0.10446363999999875	0.124486856	Descendant	0.0
29476	0.10446363999999875	0.6231339	Descendant	0.0
29832	0.10446363999999875	0.12347769	Descendant	0.0
29906	0.10446363999999875	0.17442277	Descendant	0.0
30165	0.10446363999999875	0.27740628	Descendant	609605.94
30609	0.10446363999999875	0.11807453	Descendant	0.0
31674	0.10446363999999875	0.13404821	Descendant	0.0
31719	0.10446363999999875	0.21363698	Descendant	101693.4
32311	0.10446363999999875	0.17021939	Descendant	123286.8
32656	0.10446363999999875	0.122673005	Descendant	0.0
33374	0.10446363999999875	0.10001997	Descendant	56827.547
35622	0.10446363999999875	0.1144097	Descendant	92776.695
35735	0.10446363999999875	0.12385169	Descendant	100653.55
38447	0.10446363999999875	0.43785855	Descendant	0.0
38656	0.10446363999999875	1.5993571	Descendant	70857.84
39942	0.10446363999999875	0.3852322	Descendant	0.0
42165	0.10446363999999875	0.10616053	Descendant	0.0
43319	0.10446363999999875	0.20264558	Descendant	0.0
44009	0.10446363999999875	0.75387996	Descendant	0.0
44201	0.10446363999999875	0.122840375	Descendant	3382095.5
44420	0.10446363999999875	0.14811787	Descendant	0.0
44600	0.10446363999999875	0.86183393	Descendant	0.0
45040	0.10446363999999875	0.52269495	Descendant	0.0
45613	0.10446363999999875	1.8031561	Descendant	0.0
46020	0.10446363999999875	0.86542624	Descendant	0.0
46514	0.10446363999999875	2.018713	Descendant	129305.445
47576	0.10446363999999875	0.10519914	Descendant	712368.7
47665	0.10446363999999875	1.4936962	Descendant	59500.332
49714	0.10446363999999875	0.117356114	Descendant	0.0
50703	0.10446363999999875	0.40364376	Descendant	0.0
51244	0.10446363999999875	0.17065224	Descendant	9208888.0
52052	0.10446363999999875	0.15395568	Descendant	0.0
52199	0.10446363999999875	0.11266338	Descendant	0.0
53573	0.10446363999999875	0.22584723	Descendant	0.0
53770	0.10446363999999875	0.20032579	Descendant	214829950.0
53991	0.10446363999999875	0.16647287	Descendant	742130.2
54828	0.10446363999999875	0.20047438	Descendant	811627.75
55309	0.10446363999999875	0.75084794	Descendant	380168.16
59973	0.10446363999999875	0.116637506	Descendant	0.0
60155	0.10446363999999875	0.21622083	Descendant	0.0
60399	0.10446363999999875	0.1363602	Descendant	0.0
60430	0.10446363999999875	1.4322898	Descendant	1378355.5
60766	0.10446363999999875	0.76879084	Descendant	125768.24
63381	0.10446363999999875	0.37971926	Descendant	0.0
64040	0.10446363999999875	0.22736602	Descendant	1292424.4
64153	0.10446363999999875	0.7672431	Descendant	0.0
66724	0.10446363999999875	0.879683	Descendant	0.0
69065	0.10446363999999875	2.477041	Descendant	0.0
74986	0.10446363999999875	0.24109843	Descendant	3532445.8
