Subfind_ID	t-t_merg	q	Type	mass
10841	0.35339338	0.13527536	Descendant	0.0
13474	0.35339338	0.15902491	Descendant	0.0
15859	0.35339338	0.21884185	Descendant	0.0
18808	0.35339338	0.12321083	Descendant	65078.582
19761	0.35339338	0.21205863	Descendant	0.0
21358	0.35339338	0.11808162	Descendant	0.0
22888	0.35339338	0.20695333	Descendant	0.0
23538	0.35339338	0.3065571	Descendant	0.0
24795	0.35339338	0.4750836	Descendant	0.0
25719	0.35339338	0.14624692	Descendant	0.0
26204	0.35339338	1.107653	Descendant	120170.66
27974	0.35339338	0.9430547	Descendant	0.0
28292	0.35339338	0.21299241	Descendant	0.0
28833	0.35339338	0.11788981	Descendant	59055.39
29543	0.35339338	1.2629613	Descendant	0.0
32182	0.35339338	0.19326612	Descendant	0.0
33978	0.35339338	0.40785822	Descendant	1192936.1
35371	0.35339338	0.43652907	Descendant	0.0
36169	0.35339338	0.188479	Descendant	0.0
43390	0.35339338	0.33178386	Descendant	0.0
43552	0.35339338	1.2847502	Descendant	393568.56
45649	0.35339338	0.16048294	Descendant	72969.41
49186	0.35339338	0.23147942	Descendant	0.0
49424	0.35339338	0.12791629	Descendant	0.0
49597	0.35339338	1.3252118	Descendant	0.0
49756	0.35339338	0.108012445	Descendant	0.0
51354	0.35339338	0.13936184	Descendant	88406.48
51648	0.35339338	0.85779047	Descendant	0.0
54591	0.35339338	1.6594245	Descendant	0.0
56146	0.35339338	0.16998622	Descendant	0.0
57711	0.35339338	0.17708202	Descendant	0.0
60964	0.35339338	0.61911076	Descendant	0.0
63968	0.35339338	0.82881325	Descendant	0.0
67427	0.35339338	0.4868743	Descendant	0.0
68696	0.35339338	0.53601056	Descendant	0.0
69491	0.35339338	0.16465916	Descendant	0.0
69934	0.35339338	1.0152146	Descendant	0.0
70980	0.35339338	0.14717907	Descendant	40960.957
71185	0.35339338	0.98809934	Descendant	351425.1
71975	0.35339338	0.4343274	Descendant	181729.0
72564	0.35339338	0.89213353	Descendant	0.0
73155	0.35339338	0.6951173	Descendant	260413.08
74612	0.35339338	0.34809214	Descendant	0.0
75220	0.35339338	0.15779805	Descendant	0.0
75608	0.35339338	1.0308341	Descendant	0.0
78238	0.35339338	0.2861299	Descendant	1820553.8
80788	0.35339338	0.16185486	Descendant	146904.19
82045	0.35339338	0.1579066	Descendant	0.0
82614	0.35339338	0.19147402	Descendant	0.0
82975	0.35339338	0.14883043	Descendant	210495.52
83328	0.35339338	0.12790757	Descendant	59503.133
84594	0.35339338	0.1544124	Descendant	0.0
85342	0.35339338	0.14996919	Descendant	0.0
86403	0.35339338	0.17370342	Descendant	93777.8
87041	0.35339338	0.1738987	Descendant	0.0
90682	0.35339338	0.26172078	Descendant	169672.25
92169	0.35339338	0.34014332	Descendant	0.0
93602	0.35339338	0.9542268	Descendant	0.0
94191	0.35339338	0.23078837	Descendant	0.0
94342	0.35339338	0.22648351	Descendant	0.0
94566	0.35339338	0.15854278	Descendant	0.0
95392	0.35339338	0.81771815	Descendant	0.0
97011	0.35339338	0.97303	Descendant	36783.55
102347	0.35339338	0.4862109	Descendant	71963.62
107379	0.35339338	0.11319851	Descendant	0.0
108095	0.35339338	0.8128654	Descendant	433962.9
110405	0.35339338	0.20284298	Descendant	78304.125
110815	0.35339338	1.3013507	Descendant	792640.5
110997	0.35339338	0.40761924	Descendant	0.0
112638	0.35339338	0.2101916	Descendant	0.0
112727	0.35339338	0.8417415	Descendant	0.0
114438	0.35339338	0.20674653	Descendant	1582597.1
118270	0.35339338	0.13122135	Descendant	0.0
120635	0.35339338	1.003746	Descendant	782659.7
123548	0.35339338	0.14860225	Descendant	105103.0
125983	0.35339338	0.13630678	Descendant	0.0
128084	0.35339338	0.13390648	Descendant	191755.86
